AgeSubject,Word,LengthInLetters,WrittenFrequency,WordCategory,RTlexdec,RTnaming
old,gram,4,3.95124371858143,N,953.200000000003,712.2000000000021
old,pub,3,5.91889385427315,N,714.7499999999992,643.499999999999
old,skull,5,5.72358510195238,N,706.0699999999964,672.6000000000007
old,kind,4,8.98794653955252,N,740.3099999999981,653.8999999999996
old,sine,4,3.91202300542815,N,1177.3299999999945,758.9000000000023
old,score,5,5.96100533962327,N,717.8899999999966,703.2000000000018
old,pea,3,3.43398720448515,N,671.4599999999997,624.6000000000009
old,camp,4,7.13089883029635,N,751.5999999999997,627.5000000000009
old,king,4,7.37713371283395,N,709.6299999999967,602.4999999999999
old,grit,4,4.0943445622221,N,840.430000000001,676.3000000000039
old,prick,5,4.0943445622221,N,798.5899999999974,703.599999999998
old,gibe,4,2.484906649788,N,1024.2699999999961,778.0999999999967
old,pie,3,5.42053499927229,N,661.5300000000025,628.4999999999989
old,pad,3,5.33271879326537,N,705.6299999999989,585.5999999999988
old,slop,4,3.29583686600433,N,847.2100000000032,706.3000000000021
old,pig,3,5.77144112313002,N,674.6799999999972,633.299999999997
old,girl,4,8.50613224405681,N,760.7000000000037,636.1000000000007
old,peg,3,4.54329478227,N,733.070000000002,640.9999999999999
old,lure,4,4.60517018598809,N,747.9699999999998,636.3000000000022
old,turf,4,4.53259949315326,N,776.6199999999999,668.7999999999989
old,tune,4,5.59098698051086,N,728.1699999999981,632.700000000001
old,nurse,5,6.38519439899773,N,785.3699999999993,636.5999999999982
old,source,6,7.22766249872865,N,698.9299999999985,661.0000000000026
old,job,3,8.38320455141292,N,839.4299999999988,593.0000000000028
old,slot,4,4.49980967033027,N,739.4699999999967,673.3999999999969
old,lung,4,5.13579843705026,N,847.3700000000041,644.6999999999971
old,house,5,9.05975001334368,N,639.0299999999984,598.5000000000014
old,vow,3,4.53259949315326,N,920.4499999999992,675.0999999999968
old,tube,4,5.57972982598622,N,686.2000000000003,653.0999999999989
old,dross,5,2.63905732961526,N,943.0799999999965,747.2999999999964
old,pup,3,2.83321334405622,N,725.9700000000026,655.5999999999972
old,pin,3,5.48893772615669,N,826.0699999999996,639.5000000000018
old,pal,3,4.40671924726425,N,697.2399999999968,693.999999999997
old,punk,4,4.12713438504509,N,734.630000000001,636.9999999999976
old,pen,3,5.85793315448346,N,678.9699999999981,654.1000000000017
old,tree,4,7.16549347506085,N,685.9299999999995,608.8000000000023
old,pus,3,3.66356164612965,N,1018.0599999999951,667.7999999999972
old,pip,3,1.79175946922805,N,1016.4000000000007,644.899999999999
old,pan,3,5.98645200528444,N,718.5799999999984,651.6999999999971
old,zest,4,3.78418963391826,N,792.1300000000006,706.9999999999977
old,vest,4,4.46590811865458,N,831.1400000000003,676.0999999999988
old,tote,4,2.89037175789616,N,762.5000000000023,636.3000000000022
old,wreck,5,5.03043792139244,N,743.439999999997,616.5000000000005
old,pope,4,4.46590811865458,N,697.3999999999992,645.6000000000008
old,pap,3,2.56494935746154,N,943.6399999999992,649.6000000000012
old,gift,4,6.3297209055227,N,669.8999999999988,642.5000000000031
old,dame,4,3.3322045101752,N,772.4999999999997,727.2999999999961
old,skill,5,6.53233429222235,N,731.3700000000028,713.1000000000015
old,pole,4,5.28320372873799,N,736.2999999999994,629.7000000000019
old,lathe,5,2.99573227355399,N,875.6199999999969,688.599999999998
old,pit,3,5.43372200355424,N,737.369999999998,640.3000000000025
old,par,3,5.06890420222023,N,776.2300000000016,689.7000000000031
old,dud,3,2.77258872223978,N,779.6800000000028,659.9999999999993
old,pet,3,5.49306144334055,N,661.8699999999992,616.7000000000019
old,stream,6,6.5132301109123,N,845.6700000000039,686.6999999999996
old,pat,3,4.4188406077966,N,680.9699999999995,657.5999999999998
old,dug,3,5.62040086571715,N,756.7000000000032,611.7000000000004
old,punt,4,3.68887945411394,N,829.5299999999983,619.8999999999975
old,pew,3,3.78418963391826,N,825.6999999999974,662.7999999999951
old,paw,3,4.07753744390572,N,762.7999999999969,655.6999999999978
old,axe,3,4.85203026391962,N,809.4400000000034,670.4999999999981
old,dad,3,6.3297209055227,N,705.6699999999976,645.8000000000036
old,hail,4,4.59511985013459,N,728.5899999999982,625.7000000000014
old,prep,4,3.52636052461616,N,915.7099999999974,695.6000000000014
old,ape,3,4.51085950651685,N,749.340000000001,650.3000000000026
old,trap,4,5.96870755998537,N,729.4999999999997,638.0999999999991
old,street,6,8.42222295382501,N,769.9599999999965,701.7999999999968
old,shore,5,6.0282785202307,N,804.199999999997,628.6000000000018
old,pine,4,5.38449506278909,N,734.0699999999977,663.9999999999975
old,line,4,8.27410200229233,N,866.4499999999958,619.5999999999977
old,jot,3,3.3322045101752,N,801.8299999999999,656.0000000000009
old,ale,3,4.04305126783455,N,830.3899999999969,624.9000000000026
old,damp,4,6.21060007702465,N,703.299999999998,628.2999999999994
old,life,4,9.48653167771247,N,667.1000000000004,630.1000000000001
old,hair,4,8.1376881849776,N,796.5999999999972,626.6000000000056
old,joy,3,6.58479139238572,N,640.5000000000009,642.3999999999988
old,creed,5,4.4188406077966,N,750.5600000000013,705.6999999999966
old,link,4,6.24610676548156,N,751.2699999999977,645.5000000000017
old,den,3,5.09375020080676,N,884.3000000000004,663.9999999999975
old,dam,3,4.76217393479776,N,799.810000000003,664.5000000000001
old,prey,4,5.66296048013595,N,738.9300000000021,689.5000000000025
old,chute,5,3.2188758248682,N,772.0300000000012,721.5999999999971
old,whiff,5,3.85014760171006,N,832.1500000000035,665.100000000003
old,tray,4,5.8805329864007,N,764.0999999999992,685.900000000003
old,feast,5,5.38449506278909,N,696.6600000000001,705.1000000000035
old,plot,4,5.91350300563827,N,667.0699999999969,666.0000000000007
old,plane,5,6.7044143549641,N,929.2700000000016,644.800000000001
old,blouse,6,5.05624580534831,N,811.6700000000013,663.8999999999978
old,creek,5,5.4971682252932,N,799.3800000000032,665.100000000003
old,wreath,6,3.52636052461616,N,790.9999999999968,713.6000000000003
old,tint,4,3.25809653802148,N,758.61,651.1000000000026
old,sport,5,6.35262939631957,N,735.0999999999987,657.6999999999965
old,pint,4,5.2257466737132,N,833.6400000000004,709.1999999999979
old,lint,4,2.484906649788,N,800.9699999999992,608.7000000000006
old,cream,5,6.37672694789863,N,731.8300000000022,649.8000000000001
old,west,4,6.79682371827486,N,806.9299999999996,653.0999999999989
old,plank,5,4.11087386417331,N,760.6299999999992,651.3999999999983
old,chord,5,3.76120011569356,N,838.290000000002,690.7999999999973
old,clove,5,3.04452243772342,N,912.4499999999962,735.3999999999988
old,chore,5,4.00733318523247,N,778.3800000000033,721.5999999999971
old,valve,5,4.47733681447821,N,877.2800000000013,687.2000000000028
old,bell,4,6.23048144757848,N,654.279999999997,623.2999999999972
old,yolk,4,3.87120101090789,N,897.4800000000033,658.7000000000021
old,mouse,5,4.99043258677874,N,752.3000000000033,664.7000000000023
old,plant,5,7.17242457712485,N,752.3399999999992,610.6000000000013
old,breast,6,6.65286302935335,N,775.8699999999976,642.3000000000023
old,child,5,8.94193791425636,N,654.5700000000007,608.4999999999986
old,broth,5,3.49650756146648,N,776.9299999999988,655.8000000000015
old,belt,4,5.9427993751267,N,748.6299999999999,600.000000000002
old,sweat,5,6.24997524225948,N,725.499999999998,673.2999999999967
old,sphinx,6,2.77258872223978,N,820.870000000001,804.199999999997
old,brunt,5,3.52636052461616,N,860.9299999999981,685.5000000000005
old,square,6,7.41034709782102,N,751.6700000000025,676.499999999998
old,switch,6,6.26909628370626,N,760.9599999999979,676.499999999998
old,rung,4,4.90527477843843,N,1012.9600000000038,653.5000000000022
old,front,5,8.43141741439483,N,700.1700000000003,644.6999999999971
old,frill,5,2.39789527279837,N,850.9300000000022,678.0000000000028
old,chef,4,3.89182029811063,N,707.5499999999996,712.0000000000032
old,steed,5,3.04452243772342,N,900.8900000000011,713.9999999999967
old,stead,5,3.98898404656427,N,754.6299999999998,721.5000000000033
old,vote,4,6.86066367144829,N,797.1000000000017,628.4000000000023
old,brink,5,4.68213122712422,N,779.3000000000035,630.9999999999981
old,chum,4,4.07753744390572,N,755.9999999999976,639.3999999999992
old,rope,4,6.33682573114644,N,719.2299999999946,618.6000000000003
old,fame,4,5.17048399503815,N,876.2999999999953,710.9999999999992
old,role,4,7.6511201757027,N,729.5200000000001,629.7999999999973
old,chin,4,6.12686918411419,N,843.7199999999999,644.9999999999983
old,web,3,4.65396035015752,N,688.7899999999994,605.8000000000021
old,steel,5,6.6631326959908,N,771.5299999999992,675.3000000000026
old,steak,5,4.99043258677874,N,778.5199999999969,669.0000000000009
old,cell,4,6.47850964220857,N,751.2699999999977,656.1999999999995
old,chance,6,7.87169266432365,N,682.7000000000039,587.4000000000001
old,trance,6,4.53259949315326,N,832.9599999999992,687.6999999999995
old,runt,4,2.30258509299405,N,859.2700000000016,688.599999999998
old,steam,5,5.78382518232974,N,859.2400000000034,720.6000000000053
old,zinc,4,4.29045944114839,N,888.5900000000028,684.4000000000011
old,wad,3,3.8286413964891,N,818.3600000000037,643.8000000000013
old,nail,4,5.37989735354046,N,825.7600000000027,687.0000000000005
old,jail,4,6.27476202124194,N,668.0000000000027,640.3000000000025
old,bail,4,5.23644196282995,N,743.9999999999985,634.6999999999973
old,wig,3,4.79579054559674,N,787.4800000000025,601.9000000000028
old,rind,4,3.09104245335832,N,884.9299999999961,707.4999999999982
old,vine,4,3.85014760171006,N,814.3700000000043,659.799999999999
old,steer,5,4.49980967033027,N,827.9999999999999,704.700000000002
old,zing,4,2.39789527279837,N,955.1299999999957,766.3000000000012
old,ring,4,7.08086789669078,N,713.279999999997,644.4000000000003
old,fair,4,7.33171496972647,N,724.6100000000033,663.3999999999985
old,volt,4,2.19722457733622,N,797.6099999999989,635.7999999999984
old,rink,4,3.04452243772342,N,883.5200000000006,640.4000000000004
old,bait,4,6.36302810354046,N,723.7200000000029,652.6999999999991
old,stripe,6,3.46573590279973,N,740.1400000000026,720.3999999999993
old,trade,5,7.99564360428727,N,695.0699999999988,644.100000000003
old,wit,3,5.25227342804663,N,812.5899999999968,668.299999999997
old,war,3,8.7132532743207,N,665.2800000000015,642.6999999999996
old,binge,5,2.77258872223978,N,756.3400000000056,692.3999999999972
old,thrush,6,3.17805383034795,N,797.4300000000001,748.1000000000007
old,kid,3,6.361302477573,N,647.9999999999969,652.9000000000017
old,bench,5,5.84643877505772,N,688.3599999999999,652.400000000001
old,rift,4,3.80666248977032,N,906.5399999999956,639.2999999999995
old,prank,5,2.39789527279837,N,755.5700000000015,666.8999999999994
old,game,4,7.88231491898027,N,698.2099999999981,669.6000000000031
old,wax,3,5.00394630594546,N,781.9300000000062,606.6999999999985
old,wolf,4,4.78749174278205,N,668.139999999998,574.0000000000023
old,way,3,9.97910509899472,N,662.2999999999977,614.2999999999989
old,keg,3,2.39789527279837,N,716.4499999999985,670.999999999999
old,fiend,5,2.99573227355399,N,1121.1900000000023,759.0999999999979
old,crone,5,2.94443897916644,N,996.0499999999969,713.6000000000003
old,south,5,7.16394668434255,N,765.590000000002,697.3000000000037
old,shrine,6,4.36944785246702,N,961.1999999999964,703.9999999999986
old,hell,4,7.43248380791712,N,739.5999999999999,617.799999999999
old,bush,4,6.62273632394984,N,749.7000000000025,645.6000000000008
old,ewe,3,3.13549421592915,N,932.8000000000017,793.4999999999974
old,dell,4,3.40119738166216,N,949.1199999999973,676.7000000000004
old,helm,4,2.89037175789616,N,766.5699999999994,664.7000000000023
old,flake,5,4.02535169073515,N,839.2000000000022,661.4999999999995
old,wren,4,4.59511985013459,N,812.25,683.1999999999997
old,taunt,5,2.30258509299405,N,814.6299999999986,679.8999999999974
old,perch,5,4.44265125649032,N,786.4000000000027,680.7999999999972
old,kin,3,4.11087386417331,N,908.6700000000033,663.2999999999995
old,wire,4,6.44888939414686,N,671.3699999999981,617.4999999999985
old,sword,5,5.47227067367148,N,699.5500000000036,673.7999999999981
old,wine,4,7.18083119904456,N,689.8699999999985,652.5999999999999
old,flask,5,4.34380542185368,N,749.7599999999996,689.0000000000007
old,bomb,4,6.28599809450886,N,749.430000000002,639.6999999999987
old,blight,6,4.15888308335967,N,833.0299999999987,661.6999999999977
old,egg,3,6.49526555593701,N,667.2000000000019,623.1000000000021
old,writ,4,4.15888308335967,N,1078.959999999998,660.300000000003
old,wing,4,6.37331978957701,N,680.6999999999962,615.0000000000015
old,wife,4,8.23695004806146,N,674.3399999999993,624.9000000000026
old,buck,4,4.44265125649032,N,777.3400000000016,612.4999999999986
old,gourd,5,2.19722457733622,N,974.2200000000021,721.7000000000021
old,kit,3,5.03043792139244,N,776.6999999999988,640.9999999999999
old,inch,4,6.07993319509559,N,711.3699999999983,630.4999999999974
old,gait,4,3.87120101090789,N,841.5600000000007,693.2999999999964
old,bust,4,4.66343909411207,N,747.1699999999996,646.4000000000026
old,breeze,6,5.25749537202778,N,695.5299999999983,647.3999999999971
old,coupe,5,2.56494935746154,N,793.1300000000018,767.5999999999966
old,key,3,7.15617663748062,N,633.0000000000025,671.1000000000045
old,boil,4,5.85507192220243,N,773.1700000000026,623.1000000000021
old,throat,6,6.64768837356333,N,680.8599999999983,665.799999999997
old,guest,5,6.07993319509559,N,737.5799999999969,736.800000000002
old,lamb,4,5.5834963087817,N,635.4300000000022,612.4000000000007
old,bout,4,4.67282883446191,N,812.0700000000007,675.9000000000012
old,lame,4,4.36944785246702,N,687.1399999999994,632.3000000000019
old,boar,4,3.61091791264422,N,742.9700000000026,667.3999999999975
old,boat,4,6.90875477931522,N,684.6300000000006,634.2999999999989
old,tail,4,6.3491389913798,N,768.449999999999,640.8999999999994
old,pail,4,3.89182029811063,N,808.2400000000024,687.2000000000028
old,stove,5,5.7037824746562,N,744.7400000000006,637.8000000000017
old,pleat,5,1.6094379124341,N,857.8500000000041,673.100000000002
old,pain,4,7.2115567333138,N,746.9700000000021,649.2999999999995
old,comb,4,4.61512051684126,N,710.929999999997,659.5999999999976
old,stone,5,7.34148385236316,N,794.5199999999963,676.0999999999988
old,lamp,4,5.94542060860658,N,658.569999999999,645.3000000000036
old,sleeve,6,5.13579843705026,N,705.8599999999961,697.0999999999977
old,space,5,7.72312009226633,N,700.2700000000027,692.9999999999975
old,cusp,4,1.09861228866811,N,1058.6700000000005,749.3000000000039
old,pair,4,6.89871453432999,N,676.9300000000001,632.9000000000001
old,shawl,5,4.44265125649032,N,748.3900000000036,650.8999999999987
old,stork,5,2.63905732961526,N,758.4599999999988,702.0999999999977
old,storm,5,6.22059017009974,N,731.000000000001,651.1000000000026
old,shack,5,4.4188406077966,N,756.6200000000014,621.6999999999988
old,prince,6,6.38519439899773,N,886.719999999997,664.5000000000001
old,knight,6,4.89783979995091,N,753.2699999999968,685.3000000000011
old,coup,4,4.80402104473326,N,868.7599999999995,767.5999999999966
old,stub,4,3.3322045101752,N,817.3400000000006,657.4000000000005
old,coin,4,4.94875989037817,N,717.9000000000018,693.8000000000003
old,coal,4,6.63725803128446,N,688.8299999999987,628.4000000000023
old,stud,4,3.66356164612965,N,736.7000000000014,650.199999999997
old,flight,6,6.92559519711047,N,811.0699999999989,725.499999999998
old,maid,4,5.42934562895444,N,700.0299999999996,662.7999999999951
old,still,5,9.6985522208706,N,704.1700000000028,635.5000000000006
old,tooth,5,5.4553211153577,N,646.3900000000002,655.5999999999972
old,duke,4,6.52941883826223,N,850.569999999997,659.2999999999975
old,coat,4,6.84268328223842,N,767.5400000000013,659.2999999999975
old,fell,4,7.61184239958042,N,683.3300000000027,671.399999999997
old,stag,4,4.17438726989564,N,724.829999999997,701.6999999999977
old,frieze,6,3.52636052461616,N,1086.7100000000019,708.8999999999987
old,snob,4,3.73766961828337,N,803.5500000000008,666.3999999999979
old,knob,4,4.18965474202643,N,659.9000000000025,664.8000000000009
old,surge,5,4.93447393313069,N,757.0300000000024,661.7999999999986
old,porch,5,5.42053499927229,N,762.7999999999969,659.9000000000025
old,mail,4,6.11589212548303,N,766.8699999999994,639.8000000000014
old,friend,6,8.03527891114467,N,722.1699999999971,649.6000000000012
old,dusk,4,5.59471137960184,N,733.7600000000006,652.9000000000017
old,stilt,5,0,N,1011.8700000000026,746.8000000000018
old,lymph,5,2.63905732961526,N,849.5600000000038,726.5000000000016
old,stem,4,5.4249500174814,N,817.6700000000019,694.3000000000019
old,duck,4,5.16478597392351,N,685.0700000000021,595.899999999998
old,home,4,9.08613676851688,N,637.8700000000019,617.2999999999996
old,chaise,6,2.484906649788,N,901.8400000000034,721.8000000000011
old,dome,4,5.24702407216049,N,781.7600000000035,656.4999999999992
old,class,5,8.24117615049496,N,716.690000000001,644.9999999999983
old,rye,3,4.56434819146784,N,816.9700000000033,651.1999999999998
old,rib,3,3.80666248977032,N,708.1700000000006,621.8999999999977
old,star,4,6.8596149036542,N,724.2799999999988,673.6000000000023
old,dust,4,6.69826805411541,N,666.5700000000022,600.3000000000017
old,rug,3,5.34710753071747,N,722.9300000000006,654.7000000000028
old,suite,5,5.25749537202778,N,766.1399999999962,730.4999999999968
old,smack,5,4.11087386417331,N,774.4999999999972,692.3000000000002
old,disc,4,4.9416424226093,N,882.5799999999989,658.8999999999969
old,brain,5,7.10249935577465,N,711.2000000000039,661.4999999999995
old,urn,3,3.87120101090789,N,867.9999999999995,702.6999999999986
old,shed,4,5.99146454710798,N,800.8300000000003,623.2999999999972
old,duct,4,3.29583686600433,N,817.2099999999947,677.3000000000013
old,rag,3,4.66343909411207,N,795.3299999999979,621.400000000002
old,dike,4,3.25809653802148,N,853.9300000000002,677.9
old,rum,3,4.59511985013459,N,742.8299999999995,655.6999999999978
old,hour,4,7.96137020171951,N,637.8700000000019,622.2999999999989
old,dish,4,5.96870755998537,N,705.2299999999979,637.5999999999967
old,shag,4,2.83321334405622,N,887.0300000000002,657.2999999999994
old,knot,4,4.96284463025991,N,692.0300000000008,641.7000000000003
old,dice,4,3.76120011569356,N,739.6600000000028,643.499999999999
old,shah,4,4.30406509320417,N,1033.4500000000048,723.2999999999965
old,self,4,6.53813982376767,N,676.3399999999975,643.2000000000024
old,raid,4,5.3890717298165,N,701.0400000000031,632.500000000003
old,ram,3,4.58496747867057,N,862.8899999999988,634.1000000000024
old,log,3,4.90527477843843,N,763.7100000000021,595.4999999999972
old,shin,4,3.49650756146648,N,918.5500000000034,655.2999999999995
old,rut,3,3.3322045101752,N,771.9700000000033,663.8999999999978
old,ire,3,3.43398720448515,N,839.1200000000016,667.4999999999972
old,hick,4,3.09104245335832,N,854.0800000000005,618.4999999999986
old,ship,4,6.67708346124714,N,711.5699999999964,600.7000000000025
old,mush,4,3.2188758248682,N,764.969999999995,603.9000000000025
old,scene,5,7.37274636640433,N,751.6200000000034,655.8000000000015
old,trench,6,4.55387689160054,N,809.7999999999995,688.1999999999998
old,rat,3,5.05624580534831,N,699.6299999999998,612.1999999999985
old,kelp,4,2.89037175789616,N,967.5199999999969,714.8999999999953
old,vamp,4,2.19722457733622,N,935.8600000000043,660.4999999999999
old,snake,5,5.57594910314632,N,738.0399999999986,682.0999999999977
old,ink,3,5.10594547390058,N,680.0999999999976,610.3000000000003
old,muck,4,4.66343909411207,N,982.5000000000035,665.5000000000025
old,fee,3,5.4510384535657,N,767.3399999999971,691.100000000001
old,fad,3,4.04305126783455,N,865.7099999999972,641.7000000000003
old,fig,3,4.23410650459726,N,868.6399999999991,658.0999999999975
old,thing,5,9.18224949180966,N,747.9699999999998,636.9000000000002
old,ray,3,4.11087386417331,N,846.4600000000039,636.3999999999987
old,inn,3,5.13579843705026,N,807.0000000000009,641.099999999999
old,lot,3,8.65259782842244,N,663.9999999999975,600.9999999999952
old,shay,4,0.693147180559945,N,1041.9200000000044,649.7000000000031
old,fun,3,6.71417052990947,N,723.6699999999967,646.9999999999997
old,dress,5,7.32448997934853,N,734.2500000000007,653.1999999999999
old,snack,5,4.07753744390572,N,859.9699999999981,705.5000000000009
old,thug,4,3.09104245335832,N,811.9600000000022,687.9999999999975
old,fin,3,4.18965474202643,N,1068.3300000000022,675.7000000000006
old,fur,3,5.8111409929767,N,717.4600000000031,644.100000000003
old,fen,3,3.25809653802148,N,1060.090000000002,726.3999999999971
old,fan,3,5.23110861685459,N,815.2400000000014,637.4999999999992
old,scent,5,5.54126354515843,N,696.8600000000017,675.0999999999968
old,fir,3,3.73766961828337,N,829.7,690.4000000000011
old,moan,4,4.21950770517611,N,853.9599999999972,614.5999999999974
old,fruit,5,6.93439720992856,N,702.5300000000007,655.5999999999972
old,salve,5,2.77258872223978,N,928.8199999999961,705.5000000000009
old,bunch,5,5.66988092298052,N,715.0000000000018,668.5000000000013
old,purse,5,5.12396397940326,N,767.6299999999969,680.0999999999976
old,knack,5,3.98898404656427,N,823.3299999999989,703.9999999999986
old,gauge,5,4.12713438504509,N,887.9600000000034,700.7000000000011
old,crash,5,5.84643877505772,N,690.8900000000034,667.2000000000019
old,grail,5,3.2188758248682,N,1005.7300000000043,695.1000000000001
old,north,5,7.38585107812521,N,753.3899999999963,683.4999999999973
old,grain,5,6.1463292576689,N,754.2799999999985,683
old,noose,5,3.29583686600433,N,927.0800000000014,724.600000000002
old,peace,5,7.37588214821501,N,718.9700000000029,666.9999999999974
old,mist,4,5.4553211153577,N,715.8699999999983,645.8000000000036
old,text,4,6.23048144757848,N,698.7199999999997,625.100000000002
old,peach,5,3.87120101090789,N,781.4300000000021,622.0000000000005
old,pelt,4,3.2188758248682,N,912.9699999999982,641.5999999999967
old,whelp,5,0.693147180559945,N,925.6199999999968,710.9999999999992
old,waist,5,5.90536184805457,N,800.9000000000025,632.500000000003
old,waltz,5,2.89037175789616,N,696.9299999999981,653.5999999999979
old,fuss,4,5.7037824746562,N,792.6799999999984,667.6999999999977
old,bough,5,3.09104245335832,N,840.1399999999998,746.4999999999959
old,height,6,6.42486902390539,N,744.9700000000017,637.8000000000017
old,noun,4,2.94443897916644,N,954.9199999999994,771.0000000000005
old,foil,4,4.40671924726425,N,780.7600000000002,678.2000000000013
old,foal,4,2.99573227355399,N,826.5600000000037,705.1999999999966
old,foam,4,4.81218435537242,N,751.5700000000018,696.2000000000008
old,fish,4,8.02780284837031,N,698.2000000000028,636.3000000000022
old,trunk,5,5.87493073085203,N,699.6600000000027,624.8000000000023
old,month,5,7.38523092306657,N,698.5999999999989,627.3000000000015
old,clerk,5,6.02344759296103,N,781.1699999999975,660.4999999999999
old,yell,4,4.30406509320417,N,776.8000000000037,652.400000000001
old,coach,5,6.23441072571837,N,698.3000000000002,666.0000000000007
old,yea,3,3.68887945411394,N,833.2199999999967,741.7999999999998
old,fist,4,5.76519110278484,N,944.0299999999955,671.2000000000022
old,probe,5,4.67282883446191,N,727.3800000000022,662.7999999999951
old,card,4,6.65415252018322,N,747.0700000000007,666.9999999999974
old,cave,4,6.19847871649231,N,715.5699999999986,628.2999999999994
old,stake,5,5.51342874616498,N,783.729999999997,719.1000000000009
old,stage,5,7.83557924666997,N,738.8999999999987,723.2999999999965
old,cane,4,5.18178355029209,N,806.4100000000034,599.6999999999977
old,spouse,6,3.93182563272433,N,770.070000000002,693.2999999999964
old,tribe,5,6.0330862217988,N,787.1699999999993,676.7000000000004
old,goad,4,2.19722457733622,N,942.2999999999997,710.1000000000013
old,coast,5,6.75925527066369,N,696.4700000000006,616.0000000000003
old,brooch,6,3.52636052461616,N,896.7900000000017,708.4000000000008
old,gust,4,3.73766961828337,N,914.9599999999987,663.2999999999995
old,flood,5,5.59471137960184,N,678.8700000000008,700.6000000000026
old,soul,4,6.59578051396131,N,699.8300000000029,662.7999999999951
old,shield,6,5.06259503302697,N,685.4099999999992,591.4000000000017
old,sod,3,4.26267987704132,N,778.0999999999967,686.3999999999983
old,pride,5,6.53524127101366,N,679.7300000000029,681.4000000000024
old,yak,3,2.07944154167984,N,1037.200000000001,667.2000000000019
old,yen,3,3.2188758248682,N,877.5999999999998,656.1999999999995
old,yam,3,2.19722457733622,N,846.390000000001,713.1000000000015
old,soup,4,5.89440283426485,N,730.5299999999974,630.1000000000001
old,goal,4,6.27664348934164,N,704.9600000000011,638.199999999998
old,ski,3,4.70953020131233,N,784.4099999999981,764.5999999999984
old,gout,4,3.49650756146648,N,908.389999999998,701.9999999999992
old,cart,4,5.06890420222023,N,771.6299999999999,684.700000000002
old,yes,3,9.53647363080222,N,679.2800000000013,617.2999999999996
old,soap,4,5.90808293816893,N,668.5299999999978,662.0000000000013
old,mud,3,6.26149168432104,N,667.3300000000029,640.1000000000014
old,marsh,5,5.36597601502185,N,794.2400000000022,674.8999999999995
old,flock,5,4.89034912822175,N,737.6599999999978,687.0000000000005
old,ridge,5,5.39362754635236,N,889.3900000000002,646.3000000000002
old,son,3,7.95822719232231,N,825.239999999996,640.8000000000003
old,mug,3,4.72738781871234,N,703.2400000000007,638.500000000004
old,sop,3,2.07944154167984,N,1048.2599999999918,762.2000000000003
old,march,5,6.15485809401642,N,705.3300000000053,604.7999999999981
old,goat,4,5.34710753071747,N,747.729999999997,674.400000000003
old,floor,5,7.96866570046623,N,654.0000000000007,669.6000000000031
old,sign,4,7.50328963067508,N,801.6300000000022,656.0000000000009
old,tusk,4,1.94591014905531,N,805.0400000000018,641.8999999999987
old,mum,3,5.56452040732269,N,862.7099999999976,684.0999999999982
old,haze,4,4.76217393479776,N,774.1299999999989,630.1000000000001
old,gob,3,2.484906649788,N,926.7499999999982,675.0999999999968
old,gist,4,3.46573590279973,N,863.2699999999946,711.9000000000018
old,tomb,4,5.51745289646471,N,684.1699999999994,718.6000000000014
old,horse,5,7.32580750259577,N,838.8600000000017,656.0000000000009
old,isle,4,4.89783979995091,N,886.9299999999988,657.5999999999998
old,hand,4,9.01408214944336,N,693.2099999999965,614.2999999999989
old,god,3,5.94542060860658,N,960.6799999999979,694.3000000000019
old,puck,4,2.07944154167984,N,839.4500000000028,647.8000000000006
old,luck,4,6.70318811324086,N,645.9000000000021,634.2999999999989
old,tome,4,2.19722457733622,N,960.4400000000043,676.499999999998
old,soy,3,3.68887945411394,N,875.3700000000044,687.0999999999997
old,patch,5,5.76832099579377,N,710.7300000000006,624.6000000000009
old,sky,3,7.23056315340929,N,670.3999999999975,652.9999999999994
old,toad,4,4.04305126783455,N,705.7299999999988,679.2000000000015
old,man,3,9.79071071493317,N,680.8899999999987,590.500000000002
old,load,4,6.18826412308259,N,656.9299999999976,642.3999999999988
old,map,3,6.33859407820318,N,674.6299999999983,617.4000000000005
old,lust,4,5.14749447681345,N,785.029999999997,605.6999999999992
old,loaf,4,4.56434819146784,N,738.4299999999995,651.0000000000003
old,hank,4,2.94443897916644,N,949.2299999999981,609.3000000000008
old,bliss,5,4.99043258677874,N,698.2000000000028,666.9999999999974
old,harm,4,6.47850964220857,N,787.1399999999968,673.100000000002
old,badge,5,4.77068462446567,N,766.5699999999994,632.6000000000007
old,beard,5,5.98645200528444,N,706.6199999999983,673.8999999999988
old,scar,4,4.83628190695148,N,795.9600000000039,695.8999999999969
old,mat,3,5.27811465923052,N,787.8699999999997,640.0000000000016
old,hatch,5,4.85203026391962,N,740.8699999999966,632.3000000000019
old,harp,4,3.78418963391826,N,719.0700000000008,624.3000000000009
old,pike,4,4.69134788222914,N,723.3700000000016,651.9999999999978
old,loin,4,2.484906649788,N,815.5199999999984,714.4000000000004
old,weld,4,3.29583686600433,N,768.1999999999967,658.2999999999993
old,tour,4,6.58340922215876,N,709.9300000000009,661.4999999999995
old,spoof,5,1.6094379124341,N,868.2900000000004,692.0000000000003
old,spoke,5,7.63094658089046,N,693.9300000000005,665.1999999999983
old,pomp,4,3.52636052461616,N,945.9600000000027,708.3000000000021
old,maw,3,2.63905732961526,N,1041.080000000001,759.9000000000009
old,lance,5,3.17805383034795,N,808.7000000000032,604.1999999999992
old,ground,6,8.11820704940578,N,699.8300000000029,666.8000000000006
old,yacht,5,4.43081679884331,N,822.6299999999973,677.6000000000039
